epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
528,10,5,"[3, 54, 44, 31, 73, 7, 29, 50, 85, 67]","[54, 44, 31, 73, 7, 29, 50, 85, 67]",[3],1.073146955854762,0.23388055238441469,2.0,0,0,"[54, 44, 31, 73, 7, 29, 50, 85, 67]",[3],"[54, 44, 31, 73, 7, 29, 50, 85, 67]",[3],"[54, 44, 31, 73, 7, 29, 50, 85, 67]",[],[],[3],4,0.4824742078781128,"{""0"": 3.286721706390381, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0}",0,0,"[44, 7, 29, 50, 85, 67]","[3, 54, 31, 73]","[44, 7, 29, 50, 85, 67]","[3, 54, 31, 73]","[44, 7, 29, 50, 85, 67]",[],"[54, 31, 73]",[3],"[44, 7, 29, 50, 85, 67]","[3, 54, 31, 73]","[44, 7, 29, 50, 85, 67]",[],"[54, 31, 73]",[3],6,0,3,1
529,10,5,"[2, 62, 36, 26, 29, 78, 13, 76, 41, 65]","[62, 36, 26, 29, 78, 13, 76, 41, 65]",[2],0.9535381371845661,0.2590032245451393,2.0,0,0,"[62, 36, 26, 29, 78, 13, 76, 41, 65]",[2],"[62, 36, 26, 29, 78, 13, 76, 41, 65]",[2],"[62, 36, 26, 29, 78, 13, 76, 41, 65]",[],[],[2],2,0.594537615776062,"{""0"": 4.036345481872559, ""1"": 1.9252817630767822}",0,0,"[62, 36, 26, 29, 78, 13, 76]","[2, 41, 65]","[62, 36, 26, 29, 78, 13, 76]","[2, 41, 65]","[62, 36, 26, 29, 78, 13, 76]",[],"[41, 65]",[2],"[62, 36, 26, 29, 78, 13, 76]","[2, 41, 65]","[62, 36, 26, 29, 78, 13, 76]",[],"[41, 65]",[2],7,0,2,1
530,10,5,"[0, 90, 2, 4, 71, 39, 14, 51, 19, 88]","[90, 71, 39, 14, 51, 19, 88]","[0, 2, 4]",0.8924241306019036,0.37581207824753304,2.0,0,0,"[90, 71, 39, 14, 51, 19, 88]","[0, 2, 4]","[90, 71, 39, 14, 51, 19, 88]","[0, 2, 4]","[90, 71, 39, 14, 51, 19, 88]",[],[],"[0, 2, 4]",2,0.711189866065979,"{""0"": 4.3724365234375, ""1"": -1.0}",0,0,"[90, 71, 39, 14, 51, 19]","[0, 2, 4, 88]","[90, 71, 39, 14, 51, 19]","[0, 2, 4, 88]","[90, 71, 39, 14, 51, 19]",[],[88],"[0, 2, 4]","[90, 71, 39, 14, 51, 19]","[0, 2, 4, 88]","[90, 71, 39, 14, 51, 19]",[],[88],"[0, 2, 4]",6,0,1,3
531,10,5,"[3, 63, 47, 6, 12, 92, 40, 56, 67, 31]","[63, 47, 6, 12, 92, 40, 56, 67, 31]",[3],0.7372745003758465,0.1458389314840947,2.0,0,0,"[63, 47, 6, 12, 92, 40, 56, 67, 31]",[3],"[63, 47, 6, 12, 92, 40, 56, 67, 31]",[3],"[63, 47, 6, 12, 92, 40, 56, 67, 31]",[],[],[3],2,0.5742441415786743,"{""0"": 2.1357250213623047, ""1"": -1.0}",0,0,"[63, 47, 6, 12, 92, 40, 56, 67]","[3, 31]","[63, 47, 6, 12, 92, 40, 56, 67]","[3, 31]","[63, 47, 6, 12, 92, 40, 56, 67]",[],[31],[3],"[63, 47, 6, 12, 92, 40, 56, 67]","[3, 31]","[63, 47, 6, 12, 92, 40, 56, 67]",[],[31],[3],8,0,1,1
532,10,5,"[0, 35, 51, 47, 1, 3, 29, 74, 33, 99]","[35, 51, 47, 29, 74, 33, 99]","[0, 1, 3]",0.773220551944235,0.1219418480991919,2.0,0,0,"[35, 51, 47, 29, 74, 33, 99]","[0, 1, 3]","[35, 51, 47, 29, 74, 33, 99]","[0, 1, 3]","[35, 51, 47, 29, 74, 33, 99]",[],[],"[0, 1, 3]",3,0.5017473101615906,"{""0"": 2.6267035007476807, ""1"": 2.860868453979492, ""2"": -1.0}",1,0,"[51, 33, 99]","[0, 35, 47, 1, 3, 29, 74]","[51, 33, 99]","[0, 35, 47, 1, 3, 29, 74]","[51, 33, 99]",[],"[35, 47, 29, 74]","[0, 1, 3]","[51, 33, 99]","[0, 35, 47, 1, 3, 29, 74]","[51, 33, 99]",[],"[35, 47, 29, 74]","[0, 1, 3]",3,0,4,3
533,10,5,"[2, 47, 66, 92, 87, 93, 38, 50, 96, 37]","[47, 66, 92, 87, 93, 38, 50, 96, 37]",[2],0.5754836583159333,0.09190126573137236,2.0,0,0,"[66, 92, 87, 93, 38, 50, 96, 37]","[2, 47]","[66, 92, 87, 93, 38, 50, 96, 37]","[2, 47]","[66, 92, 87, 93, 38, 50, 96, 37]",[],[47],[2],2,0.4217703938484192,"{""0"": 0.8365797996520996, ""1"": 4.662171363830566}",1,0,"[92, 87, 93, 38, 50, 37]","[2, 47, 66, 96]","[92, 87, 93, 38, 50, 37]","[2, 47, 66, 96]","[92, 87, 93, 38, 50, 37]",[],"[47, 66, 96]",[2],"[92, 87, 93, 38, 50, 37]","[2, 47, 66, 96]","[92, 87, 93, 38, 50, 37]",[],"[47, 66, 96]",[2],6,0,3,1
534,10,5,"[1, 8, 13, 65, 14, 98, 83, 77, 3, 18]","[8, 13, 65, 14, 98, 83, 77, 18]","[1, 3]",0.7656369316490592,0.13986434439190637,2.0,0,0,"[8, 13, 65, 14, 98, 83, 77, 18]","[1, 3]","[8, 13, 65, 14, 98, 83, 77, 18]","[1, 3]","[8, 13, 65, 14, 98, 83, 77, 18]",[],[],"[1, 3]",2,0.4479040801525116,"{""0"": 1.783711314201355, ""1"": -1.0}",0,0,"[8, 13, 14, 98, 83, 77, 18]","[1, 65, 3]","[8, 13, 14, 98, 83, 77, 18]","[1, 65, 3]","[8, 13, 14, 98, 83, 77, 18]",[],[65],"[1, 3]","[8, 13, 14, 98, 83, 77, 18]","[1, 65, 3]","[8, 13, 14, 98, 83, 77, 18]",[],[65],"[1, 3]",7,0,1,2
535,10,5,"[1, 22, 0, 13, 49, 45, 14, 77, 67, 71]","[22, 13, 49, 45, 14, 77, 67, 71]","[1, 0]",0.8621641443344603,0.1921550717429249,2.0,0,0,"[22, 13, 49, 45, 14, 77, 67, 71]","[1, 0]","[22, 13, 49, 45, 14, 77, 67, 71]","[1, 0]","[22, 13, 49, 45, 14, 77, 67, 71]",[],[],"[1, 0]",3,0.5696449279785156,"{""0"": 4.29080867767334, ""1"": -1.0, ""2"": -1.0}",0,0,"[22, 13, 45, 14, 77, 67]","[1, 0, 49, 71]","[22, 13, 45, 14, 77, 67]","[1, 0, 49, 71]","[22, 13, 45, 14, 77, 67]",[],"[49, 71]","[1, 0]","[22, 13, 45, 14, 77, 67]","[1, 0, 49, 71]","[22, 13, 45, 14, 77, 67]",[],"[49, 71]","[1, 0]",6,0,2,2
536,10,5,"[4, 0, 52, 96, 2, 77, 15, 63, 99, 45]","[52, 96, 77, 15, 63, 99, 45]","[4, 0, 2]",0.7619858888216718,0.21066723795653935,2.0,0,0,"[52, 96, 77, 15, 63, 99, 45]","[4, 0, 2]","[52, 96, 77, 15, 63, 99, 45]","[4, 0, 2]","[52, 96, 77, 15, 63, 99, 45]",[],[],"[4, 0, 2]",3,0.43373680114746094,"{""0"": 4.486767768859863, ""1"": -1.0, ""2"": -1.0}",0,0,"[52, 96, 77, 63, 99]","[4, 0, 2, 15, 45]","[52, 96, 77, 63, 99]","[4, 0, 2, 15, 45]","[52, 96, 77, 63, 99]",[],"[15, 45]","[4, 0, 2]","[52, 96, 77, 63, 99]","[4, 0, 2, 15, 45]","[52, 96, 77, 63, 99]",[],"[15, 45]","[4, 0, 2]",5,0,2,3
537,10,5,"[0, 59, 44, 16, 96, 75, 21, 50, 60, 61]","[59, 44, 16, 96, 75, 21, 50, 60, 61]",[0],0.6699196577417246,0.14692360011171535,2.0,0,0,"[59, 44, 16, 96, 75, 21, 50, 60, 61]",[0],"[59, 44, 16, 96, 75, 21, 50, 60, 61]",[0],"[59, 44, 16, 96, 75, 21, 50, 60, 61]",[],[],[0],2,0.5264970064163208,"{""0"": 5.185423851013184, ""1"": -1.0}",0,0,"[59, 44, 16, 75, 21, 50, 60, 61]","[0, 96]","[59, 44, 16, 75, 21, 50, 60, 61]","[0, 96]","[59, 44, 16, 75, 21, 50, 60, 61]",[],[96],[0],"[59, 44, 16, 75, 21, 50, 60, 61]","[0, 96]","[59, 44, 16, 75, 21, 50, 60, 61]",[],[96],[0],8,0,1,1
538,10,5,"[2, 3, 36, 52, 13, 51, 83, 21, 85, 19]","[36, 52, 13, 51, 83, 21, 85, 19]","[2, 3]",0.888765089785554,0.2090197286342863,2.0,0,0,"[36, 52, 13, 51, 83, 21, 85, 19]","[2, 3]","[36, 52, 13, 51, 83, 21, 85, 19]","[2, 3]","[36, 52, 13, 51, 83, 21, 85, 19]",[],[],"[2, 3]",3,0.4515601694583893,"{""0"": 3.7004170417785645, ""1"": -1.0, ""2"": -1.0}",0,0,"[36, 13, 51, 83, 21, 85]","[2, 3, 52, 19]","[36, 13, 51, 83, 21, 85]","[2, 3, 52, 19]","[36, 13, 51, 83, 21, 85]",[],"[52, 19]","[2, 3]","[36, 13, 51, 83, 21, 85]","[2, 3, 52, 19]","[36, 13, 51, 83, 21, 85]",[],"[52, 19]","[2, 3]",6,0,2,2
539,10,5,"[4, 81, 37, 26, 94, 78, 87, 56, 45, 55]","[81, 37, 26, 94, 78, 87, 56, 45, 55]",[4],0.8006894581043091,0.06728913835774863,2.0,0,0,"[37, 26, 94, 78, 87, 56, 55]","[4, 81, 45]","[37, 26, 94, 78, 87, 56, 55]","[4, 81, 45]","[37, 26, 94, 78, 87, 56, 55]",[],"[81, 45]",[4],3,0.2958233058452606,"{""0"": 0.060042478144168854, ""1"": 1.7430903911590576, ""2"": 1.9976155757904053}",2,0,"[26, 87]","[4, 81, 37, 94, 78, 56, 45, 55]","[26, 87]","[4, 81, 37, 94, 78, 56, 45, 55]","[26, 87]",[],"[81, 37, 94, 78, 56, 45, 55]",[4],"[26, 87]","[4, 81, 37, 94, 78, 56, 45, 55]","[26, 87]",[],"[81, 37, 94, 78, 56, 45, 55]",[4],2,0,7,1
540,10,5,"[4, 96, 82, 72, 98, 64, 22, 1, 19, 0]","[96, 82, 72, 98, 64, 22, 19]","[4, 1, 0]",0.7425508990543579,0.2337899550075223,2.0,0,0,"[96, 82, 72, 98, 64, 22, 19]","[4, 1, 0]","[96, 82, 72, 98, 64, 22, 19]","[4, 1, 0]","[96, 82, 72, 98, 64, 22, 19]",[],[],"[4, 1, 0]",2,0.5931025743484497,"{""0"": 1.8897955417633057, ""1"": -1.0}",0,0,"[96, 82, 72, 98, 22, 19]","[4, 64, 1, 0]","[96, 82, 72, 98, 22, 19]","[4, 64, 1, 0]","[96, 82, 72, 98, 22, 19]",[],[64],"[4, 1, 0]","[96, 82, 72, 98, 22, 19]","[4, 64, 1, 0]","[96, 82, 72, 98, 22, 19]",[],[64],"[4, 1, 0]",6,0,1,3
541,10,5,"[2, 72, 63, 11, 4, 30, 50, 87, 44, 37]","[72, 63, 11, 30, 50, 87, 44, 37]","[2, 4]",0.8078932671448348,0.11275567484630256,2.0,0,0,"[72, 63, 11, 30, 50, 87, 44, 37]","[2, 4]","[72, 63, 11, 30, 50, 87, 44, 37]","[2, 4]","[72, 63, 11, 30, 50, 87, 44, 37]",[],[],"[2, 4]",3,0.43408694863319397,"{""0"": 1.9428846836090088, ""1"": 2.6207175254821777, ""2"": 1.8238754272460938}",1,0,"[63, 11, 37]","[2, 72, 4, 30, 50, 87, 44]","[63, 11, 37]","[2, 72, 4, 30, 50, 87, 44]","[63, 11, 37]",[],"[72, 30, 50, 87, 44]","[2, 4]","[63, 11, 37]","[2, 72, 4, 30, 50, 87, 44]","[63, 11, 37]",[],"[72, 30, 50, 87, 44]","[2, 4]",3,0,5,2
542,10,5,"[3, 49, 97, 38, 12, 33, 19, 93, 91, 96]","[49, 97, 38, 12, 33, 19, 93, 91, 96]",[3],0.8408901765297947,0.12755421730694966,2.0,0,0,"[49, 97, 38, 12, 33, 19, 93, 91, 96]",[3],"[49, 97, 38, 12, 33, 19, 93, 91, 96]",[3],"[49, 97, 38, 12, 33, 19, 93, 91, 96]",[],[],[3],2,0.6434616446495056,"{""0"": 1.9400923252105713, ""1"": 1.9193317890167236}",0,0,"[49, 38, 12, 33, 19, 91, 96]","[3, 97, 93]","[49, 38, 12, 33, 19, 91, 96]","[3, 97, 93]","[49, 38, 12, 33, 19, 91, 96]",[],"[97, 93]",[3],"[49, 38, 12, 33, 19, 91, 96]","[3, 97, 93]","[49, 38, 12, 33, 19, 91, 96]",[],"[97, 93]",[3],7,0,2,1
543,10,5,"[3, 15, 88, 75, 57, 38, 44, 28, 9, 47]","[15, 88, 75, 57, 38, 44, 28, 9, 47]",[3],0.6771550678115612,0.08441860652683897,2.0,0,0,"[15, 75, 57, 38, 44, 28, 9]","[3, 88, 47]","[15, 75, 57, 38, 44, 28, 9]","[3, 88, 47]","[15, 75, 57, 38, 44, 28, 9]",[],"[88, 47]",[3],2,0.5195982456207275,"{""0"": 5.551604270935059, ""1"": -1.0}",0,0,"[75, 57, 38, 44, 28, 9]","[3, 15, 88, 47]","[75, 57, 38, 44, 28, 9]","[3, 15, 88, 47]","[75, 57, 38, 44, 28, 9]",[],"[15, 88, 47]",[3],"[75, 57, 38, 44, 28, 9]","[3, 15, 88, 47]","[75, 57, 38, 44, 28, 9]",[],"[15, 88, 47]",[3],6,0,3,1
544,10,5,"[4, 48, 46, 1, 72, 7, 19, 81, 80, 2]","[48, 46, 72, 7, 19, 81, 80]","[4, 1, 2]",1.0607551108594642,0.4536653738686636,2.0,0,0,"[48, 46, 72, 7, 19, 81, 80]","[4, 1, 2]","[48, 46, 72, 7, 19, 81, 80]","[4, 1, 2]","[48, 46, 72, 7, 19, 81, 80]",[],[],"[4, 1, 2]",2,0.5801428556442261,"{""0"": 1.632767915725708, ""1"": -1.0}",0,0,"[46, 72, 7, 19, 81, 80]","[4, 48, 1, 2]","[46, 72, 7, 19, 81, 80]","[4, 48, 1, 2]","[46, 72, 7, 19, 81, 80]",[],[48],"[4, 1, 2]","[46, 72, 7, 19, 81, 80]","[4, 48, 1, 2]","[46, 72, 7, 19, 81, 80]",[],[48],"[4, 1, 2]",6,0,1,3
545,10,5,"[3, 93, 75, 45, 40, 61, 26, 41, 55, 33]","[93, 75, 45, 40, 61, 26, 41, 55, 33]",[3],0.6739278213090594,0.03600316861259972,2.0,0,0,"[93, 75, 45, 40, 61, 26, 33]","[3, 41, 55]","[93, 75, 45, 40, 61, 26, 33]","[3, 41, 55]","[93, 75, 45, 40, 61, 26, 33]",[],"[41, 55]",[3],2,0.40334463119506836,"{""0"": 3.158790111541748, ""1"": -1.0}",0,0,"[93, 45, 40, 61, 26, 33]","[3, 75, 41, 55]","[93, 45, 40, 61, 26, 33]","[3, 75, 41, 55]","[93, 45, 40, 61, 26, 33]",[],"[75, 41, 55]",[3],"[93, 45, 40, 61, 26, 33]","[3, 75, 41, 55]","[93, 45, 40, 61, 26, 33]",[],"[75, 41, 55]",[3],6,0,3,1
546,10,5,"[1, 58, 89, 18, 76, 33, 27, 53, 81, 12]","[58, 89, 18, 76, 33, 27, 53, 81, 12]",[1],0.761876195697564,0.13779410683032356,2.0,0,0,"[58, 89, 18, 76, 33, 27, 53, 81, 12]",[1],"[58, 89, 18, 76, 33, 27, 53, 81, 12]",[1],"[58, 89, 18, 76, 33, 27, 53, 81, 12]",[],[],[1],2,0.423739492893219,"{""0"": 0.21594130992889404, ""1"": -1.0}",0,0,"[89, 18, 76, 33, 27, 53, 81, 12]","[1, 58]","[89, 18, 76, 33, 27, 53, 81, 12]","[1, 58]","[89, 18, 76, 33, 27, 53, 81, 12]",[],[58],[1],"[89, 18, 76, 33, 27, 53, 81, 12]","[1, 58]","[89, 18, 76, 33, 27, 53, 81, 12]",[],[58],[1],8,0,1,1
547,10,5,"[0, 79, 4, 73, 67, 21, 34, 42, 8, 83]","[79, 73, 67, 21, 34, 42, 8, 83]","[0, 4]",0.7078187160085374,0.21385395056089046,2.0,0,0,"[79, 73, 67, 21, 34, 42, 8, 83]","[0, 4]","[79, 73, 67, 21, 34, 42, 8, 83]","[0, 4]","[79, 73, 67, 21, 34, 42, 8, 83]",[],[],"[0, 4]",2,0.655591607093811,"{""0"": 3.933086395263672, ""1"": 1.9767036437988281}",0,0,"[79, 67, 21, 34, 8, 83]","[0, 4, 73, 42]","[79, 67, 21, 34, 8, 83]","[0, 4, 73, 42]","[79, 67, 21, 34, 8, 83]",[],"[73, 42]","[0, 4]","[79, 67, 21, 34, 8, 83]","[0, 4, 73, 42]","[79, 67, 21, 34, 8, 83]",[],"[73, 42]","[0, 4]",6,0,2,2
548,10,5,"[4, 15, 34, 91, 56, 86, 39, 57, 6, 20]","[15, 34, 91, 56, 86, 39, 57, 6, 20]",[4],0.5456839966956893,0.07147516402976892,2.0,0,0,"[15, 34, 91, 56, 86, 39, 57, 6, 20]",[4],"[15, 34, 91, 56, 86, 39, 57, 6, 20]",[4],"[15, 34, 91, 56, 86, 39, 57, 6, 20]",[],[],[4],2,0.3434179127216339,"{""0"": 0.8583003282546997, ""1"": -1.0}",0,0,"[15, 34, 91, 56, 39, 57, 6, 20]","[4, 86]","[15, 34, 91, 56, 39, 57, 6, 20]","[4, 86]","[15, 34, 91, 56, 39, 57, 6, 20]",[],[86],[4],"[15, 34, 91, 56, 39, 57, 6, 20]","[4, 86]","[15, 34, 91, 56, 39, 57, 6, 20]",[],[86],[4],8,0,1,1
549,10,5,"[1, 54, 0, 57, 38, 15, 63, 8, 55, 2]","[54, 57, 38, 15, 63, 8, 55]","[1, 0, 2]",0.6472158469993962,0.11876815693542897,2.0,0,0,"[57, 38, 15, 63, 8, 55]","[1, 54, 0, 2]","[57, 38, 15, 63, 8, 55]","[1, 54, 0, 2]","[57, 38, 15, 63, 8, 55]",[],[54],"[1, 0, 2]",2,0.5443518757820129,"{""0"": 3.8156800270080566, ""1"": 1.9247932434082031}",0,0,"[57, 38, 63, 55]","[1, 54, 0, 15, 8, 2]","[57, 38, 63, 55]","[1, 54, 0, 15, 8, 2]","[57, 38, 63, 55]",[],"[54, 15, 8]","[1, 0, 2]","[57, 38, 63, 55]","[1, 54, 0, 15, 8, 2]","[57, 38, 63, 55]",[],"[54, 15, 8]","[1, 0, 2]",4,0,3,3
550,10,5,"[1, 23, 47, 22, 43, 42, 26, 85, 11, 25]","[23, 47, 22, 43, 42, 26, 85, 11, 25]",[1],0.7638172452445147,0.09246372434974431,2.0,0,0,"[23, 22, 43, 42, 26, 85, 11, 25]","[1, 47]","[23, 22, 43, 42, 26, 85, 11, 25]","[1, 47]","[23, 22, 43, 42, 26, 85, 11, 25]",[],[47],[1],2,0.5693086981773376,"{""0"": 0.6423817873001099, ""1"": -1.0}",0,0,"[22, 43, 42, 26, 85, 11, 25]","[1, 23, 47]","[22, 43, 42, 26, 85, 11, 25]","[1, 23, 47]","[22, 43, 42, 26, 85, 11, 25]",[],"[23, 47]",[1],"[22, 43, 42, 26, 85, 11, 25]","[1, 23, 47]","[22, 43, 42, 26, 85, 11, 25]",[],"[23, 47]",[1],7,0,2,1
551,10,5,"[2, 96, 12, 58, 54, 24, 70, 4, 74, 45]","[96, 12, 58, 54, 24, 70, 74, 45]","[2, 4]",1.2356145094398348,0.13883330497885016,2.0,0,0,"[96, 58, 54, 24, 70, 74, 45]","[2, 12, 4]","[96, 58, 54, 24, 70, 74, 45]","[2, 12, 4]","[96, 58, 54, 24, 70, 74, 45]",[],[12],"[2, 4]",3,0.4851051867008209,"{""0"": 2.643706798553467, ""1"": -1.0, ""2"": -1.0}",0,0,"[96, 58, 70, 74, 45]","[2, 12, 54, 24, 4]","[96, 58, 70, 74, 45]","[2, 12, 54, 24, 4]","[96, 58, 70, 74, 45]",[],"[12, 54, 24]","[2, 4]","[96, 58, 70, 74, 45]","[2, 12, 54, 24, 4]","[96, 58, 70, 74, 45]",[],"[12, 54, 24]","[2, 4]",5,0,3,2
552,10,5,"[2, 9, 63, 48, 35, 87, 5, 13, 50, 32]","[9, 63, 48, 35, 87, 5, 13, 50, 32]",[2],1.0486197927929988,0.2619195248740446,2.0,0,0,"[9, 63, 48, 35, 87, 5, 13, 50, 32]",[2],"[9, 63, 48, 35, 87, 5, 13, 50, 32]",[2],"[9, 63, 48, 35, 87, 5, 13, 50, 32]",[],[],[2],2,0.4800474941730499,"{""0"": 5.001341342926025, ""1"": -1.0}",0,0,"[63, 48, 35, 87, 5, 13, 50, 32]","[2, 9]","[63, 48, 35, 87, 5, 13, 50, 32]","[2, 9]","[63, 48, 35, 87, 5, 13, 50, 32]",[],[9],[2],"[63, 48, 35, 87, 5, 13, 50, 32]","[2, 9]","[63, 48, 35, 87, 5, 13, 50, 32]",[],[9],[2],8,0,1,1
553,10,5,"[3, 79, 5, 45, 99, 71, 35, 22, 15, 58]","[79, 5, 45, 99, 71, 35, 22, 15, 58]",[3],0.8549438046156308,0.18910765395802975,2.0,0,0,"[79, 5, 45, 99, 71, 35, 22, 15, 58]",[3],"[79, 5, 45, 99, 71, 35, 22, 15, 58]",[3],"[79, 5, 45, 99, 71, 35, 22, 15, 58]",[],[],[3],2,0.4464971721172333,"{""0"": 0.7971756458282471, ""1"": -1.0}",0,0,"[79, 45, 99, 71, 35, 22, 15, 58]","[3, 5]","[79, 45, 99, 71, 35, 22, 15, 58]","[3, 5]","[79, 45, 99, 71, 35, 22, 15, 58]",[],[5],[3],"[79, 45, 99, 71, 35, 22, 15, 58]","[3, 5]","[79, 45, 99, 71, 35, 22, 15, 58]",[],[5],[3],8,0,1,1
554,10,5,"[1, 79, 27, 28, 97, 96, 52, 80, 81, 14]","[79, 27, 28, 97, 96, 52, 80, 81, 14]",[1],0.7890019605948828,0.10888628433667796,2.0,0,0,"[79, 27, 28, 97, 96, 52, 80, 81, 14]",[1],"[79, 27, 28, 97, 96, 52, 80, 81, 14]",[1],"[79, 27, 28, 97, 96, 52, 80, 81, 14]",[],[],[1],4,0.3622486889362335,"{""0"": 0.9491109848022461, ""1"": 1.971919298171997, ""2"": -1.0, ""3"": -1.0}",1,0,"[28, 52]","[1, 79, 27, 97, 96, 80, 81, 14]","[28, 52]","[1, 79, 27, 97, 96, 80, 81, 14]","[28, 52]",[],"[79, 27, 97, 96, 80, 81, 14]",[1],"[28, 52]","[1, 79, 27, 97, 96, 80, 81, 14]","[28, 52]",[],"[79, 27, 97, 96, 80, 81, 14]",[1],2,0,7,1
555,10,5,"[0, 98, 70, 21, 75, 55, 84, 85, 46, 56]","[98, 70, 21, 75, 55, 84, 85, 46, 56]",[0],0.7861692383095733,0.12336256013542757,2.0,0,0,"[98, 70, 21, 75, 55, 84, 85, 56]","[0, 46]","[98, 70, 21, 75, 55, 84, 85, 56]","[0, 46]","[98, 70, 21, 75, 55, 84, 85, 56]",[],[46],[0],2,0.39224135875701904,"{""0"": 2.34060001373291, ""1"": 3.448982000350952}",1,0,"[98, 70, 84, 56]","[0, 21, 75, 55, 85, 46]","[98, 70, 84, 56]","[0, 21, 75, 55, 85, 46]","[98, 70, 84, 56]",[],"[21, 75, 55, 85, 46]",[0],"[98, 70, 84, 56]","[0, 21, 75, 55, 85, 46]","[98, 70, 84, 56]",[],"[21, 75, 55, 85, 46]",[0],4,0,5,1
556,10,5,"[0, 18, 8, 49, 37, 50, 36, 93, 53, 62]","[18, 8, 49, 37, 50, 36, 93, 53, 62]",[0],0.9247745201417925,0.18786721685455393,2.0,0,0,"[18, 8, 49, 37, 50, 36, 93, 53, 62]",[0],"[18, 8, 49, 37, 50, 36, 93, 53, 62]",[0],"[18, 8, 49, 37, 50, 36, 93, 53, 62]",[],[],[0],4,0.4027448892593384,"{""0"": 2.3361055850982666, ""1"": 2.9783284664154053, ""2"": 1.2669100761413574, ""3"": -1.0}",1,0,"[50, 93, 53]","[0, 18, 8, 49, 37, 36, 62]","[50, 93, 53]","[0, 18, 8, 49, 37, 36, 62]","[50, 93, 53]",[],"[18, 8, 49, 37, 36, 62]",[0],"[50, 93, 53]","[0, 18, 8, 49, 37, 36, 62]","[50, 93, 53]",[],"[18, 8, 49, 37, 36, 62]",[0],3,0,6,1
557,10,5,"[3, 34, 60, 72, 46, 49, 22, 43, 7, 8]","[34, 60, 72, 46, 49, 22, 43, 7, 8]",[3],0.7939112599857208,0.11593566001992439,2.0,0,0,"[34, 60, 72, 46, 49, 22, 43, 7, 8]",[3],"[34, 60, 72, 46, 49, 22, 43, 7, 8]",[3],"[34, 60, 72, 46, 49, 22, 43, 7, 8]",[],[],[3],3,0.38593101501464844,"{""0"": 2.267162799835205, ""1"": 1.8694822788238525, ""2"": -1.0}",0,0,"[34, 60, 72, 22, 7, 8]","[3, 46, 49, 43]","[34, 60, 72, 22, 7, 8]","[3, 46, 49, 43]","[34, 60, 72, 22, 7, 8]",[],"[46, 49, 43]",[3],"[34, 60, 72, 22, 7, 8]","[3, 46, 49, 43]","[34, 60, 72, 22, 7, 8]",[],"[46, 49, 43]",[3],6,0,3,1
558,10,5,"[0, 84, 40, 32, 74, 75, 73, 20, 46, 60]","[84, 40, 32, 74, 75, 73, 20, 46, 60]",[0],0.7872444169501871,0.20362201572662253,2.0,0,0,"[84, 40, 32, 74, 75, 73, 20, 46, 60]",[0],"[84, 40, 32, 74, 75, 73, 20, 46, 60]",[0],"[84, 40, 32, 74, 75, 73, 20, 46, 60]",[],[],[0],2,0.3869102895259857,"{""0"": 1.2420175075531006, ""1"": -1.0}",0,0,"[84, 40, 32, 74, 75, 20, 46, 60]","[0, 73]","[84, 40, 32, 74, 75, 20, 46, 60]","[0, 73]","[84, 40, 32, 74, 75, 20, 46, 60]",[],[73],[0],"[84, 40, 32, 74, 75, 20, 46, 60]","[0, 73]","[84, 40, 32, 74, 75, 20, 46, 60]",[],[73],[0],8,0,1,1
559,10,5,"[0, 75, 22, 66, 56, 16, 2, 19, 67, 45]","[75, 22, 66, 56, 16, 19, 67, 45]","[0, 2]",0.9762563523714232,0.2443091467773938,2.0,0,0,"[75, 22, 66, 56, 16, 19, 67, 45]","[0, 2]","[75, 22, 66, 56, 16, 19, 67, 45]","[0, 2]","[75, 22, 66, 56, 16, 19, 67, 45]",[],[],"[0, 2]",2,0.4271770119667053,"{""0"": 4.233943939208984, ""1"": -1.0}",0,0,"[75, 22, 66, 56, 16, 67, 45]","[0, 2, 19]","[75, 22, 66, 56, 16, 67, 45]","[0, 2, 19]","[75, 22, 66, 56, 16, 67, 45]",[],[19],"[0, 2]","[75, 22, 66, 56, 16, 67, 45]","[0, 2, 19]","[75, 22, 66, 56, 16, 67, 45]",[],[19],"[0, 2]",7,0,1,2
